sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
-0.1,-0.09,-1.0,1.0,960,0.0,1.0,0.0,0.0,0.0
