sens_x,sens_y,sens_z,window,supine,prone,side,sitting,unknown
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
0.1225,-0.0525,0.205,87,0.0,0.0,0.0,0.0,1.0
